label,document,Angry,Sadness,Fear,Hurt,embarrassed,Happiness,Thankful,Peaceful
0,나는 담배를 피워본 적도 없는데 걸린 것도 억울해. 정말 끔찍한 기분이야.,1,0,0,0,0,0,0,0
6,이렇게 좋은 딸을 어찌 결혼시킬까 벌써부터 아쉽다니까.,0,0,0,0,0,0,1,0
5,밤새워가며 정말 열심히 했던거라 뿌듯하기도 해.,0,0,0,0,0,1,0,0
7,맞아 앞으로 둘 다 쭉 건강했으면 좋겠네.,0,0,0,0,0,0,0,1
5,응. 얼마 만에 받아 보는 데이트 신청인지 모르겠어.,0,0,0,0,0,1,0,0
2,내 직장 동료가 상사에서 의논도 없이 독단적으로 일을 진행해서 상당히 걱정스럽네.,0,0,1,0,0,0,0,0
7,결혼하고 나서 삶이 너무 행복해.,0,0,0,0,0,0,0,1
5,내가 좋아하는 친구가 있는데 같은 대학을 가게 되어서 기분이 좋아.,0,0,0,0,0,1,0,0
3,한 가지도 아닌 모든 게 거짓말이라니. 배신감이 장난이 아니야.,0,0,0,1,0,0,0,0
7,맞아. 열심히 노력한 결과인 것 같아 뿌듯하고 만족스러워.,0,0,0,0,0,0,0,1
2,자녀들도 재정적으로 여유롭지 않을 텐데.,0,0,1,0,0,0,0,0
3,나는 여태까지 열심히 일해 왔는데 갑자기 직장을 잃어서 너무 억울해.,0,0,0,1,0,0,0,0
7,다른 사람들 보면 약값 때문에 고생도 많이 하던데 정말 다행이야.,0,0,0,0,0,0,0,1
3,요즘 많은 사람이 경제적인 이유로 죽는다는 기사를 봤을 때만 해도 이게 나와 관련된 이야기인 줄 몰랐어.,0,0,0,1,0,0,0,0
6,이제 우울증에 더 이상 걸리고 싶지 않아.,0,0,0,0,0,0,1,0
1,이게 내 잘못인가 싶기도 하고 내가 바보 같아.,0,1,0,0,0,0,0,0
0,요즘 힘든 업무만 연속인데 잘 풀리지 않아서 자괴감이 들어.,1,0,0,0,0,0,0,0
7,초산이라 걱정 많이 했는데 무사히 출산했다고 해서 안심했어.,0,0,0,0,0,0,0,1
1,부모님이 맞벌이하셔서 밥 한 끼 같이 못 먹으니까 소홀하다고 생각해.,0,1,0,0,0,0,0,0
3,미래에 돈 많이 벌 걸 생각하며 열심히 공부하다 보면 기분이 나아지더라. 공부나 해야겠어.,0,0,0,1,0,0,0,0
6,요즘 우리 같은 중년들은 건강에 관심이 많은 편이야. 그래서 방송에 나오는 것을 따라 하곤 해.,0,0,0,0,0,0,1,0
0,내가 외국에 나가 있을때 아들이 삐뚤어져서 교도소를 갔어.,1,0,0,0,0,0,0,0
5,꼭 이 친구와 오래 사귀고 싶네요.,0,0,0,0,0,1,0,0
1,그래서 금연을 다짐했는데 막상 끊으려니 우울하다.,0,1,0,0,0,0,0,0
5,응. 너무 빠른 승진이라 둘 다 놀랐어.,0,0,0,0,0,1,0,0
1,아내와 대화를 해보고 싶어. 대화를 하고도 다시 하려 하면 나도 같이 도와줘야지.,0,1,0,0,0,0,0,0
2,지금 당장 가야겠어. 조금이라도 빨리 가서 용서를 구해야겠어.,0,0,1,0,0,0,0,0
4,남자친구가 아이를 갖고 싶지 않다고 해. 하지만 나는 아이를 갖고 싶어. ,0,0,0,0,1,0,0,0
6,박 씨는 정직하게 우리의 곗돈을 관리할 사람이라고 신뢰해.,0,0,0,0,0,0,1,0
5,내가 한 달 뒤면 사랑하는 사람과 결혼하거든!,0,0,0,0,0,1,0,0
4,밖에도 안 나가고 집에서 밥만 먹으니 좀 한심스럽게 보였나봐.,0,0,0,0,1,0,0,0
2,요 며칠 머리가 너무 아파. 근데 부모님은 엄살 피우지 말라며 무관심해서 정말 짜증 나.,0,0,1,0,0,0,0,0
7,응. 남편이 갱년기를 이겨 내라면서 다 떨어지면 자기가 꾸준히 사주겠다고 하더라고.,0,0,0,0,0,0,0,1
0,나를 무시하는 것 같아서 너무 화가 나.,1,0,0,0,0,0,0,0
6,저번처럼 작은 영화를 제작해선 돈을 벌 수 없었지. 이번에는 투자를 많이 받았으니까 될 것 같아.,0,0,0,0,0,0,1,0
3,친구들이랑 어울리는 게 힘들어서 죽고 싶어.,0,0,0,1,0,0,0,0
5,손녀가 할머니 선물이라며 영양제를 사줬어.,0,0,0,0,0,1,0,0
6,나는 내 주변 사람들을 신뢰해.,0,0,0,0,0,0,1,0
1,나와 한평생을 함께 했던 남편이 세상을 떠나서 매우 슬퍼.,0,1,0,0,0,0,0,0
0,원하는 대학 입시에 떨어졌어. 매우 속상해.,1,0,0,0,0,0,0,0
4,자식도 아내도 내 이야기는 듣지도 않아. 걱정돼서 하는 말인데 듣기 싫다고만 하니까. 몸 아프고 늙은 아비는 필요 없다는 건지,0,0,0,0,1,0,0,0
4,고지혈증 때문에 채소 쌈을 먹는데 고기를 먹는 친구들을 보니 짜증이나.,0,0,0,0,1,0,0,0
1,부모님을 설득해서 내가 가수가 되고 싶다는 의견을 꾸준히 어필할 거야.,0,1,0,0,0,0,0,0
7,요즘 취업난이 심각한데 난 대학원에 진학하기로 마음먹어서 마음이 편안해.,0,0,0,0,0,0,0,1
3,나한테 왜 그러는 걸까? 이런 상황이 너무 나를 힘들게 해.,0,0,0,1,0,0,0,0
1,맞아. 지금까지 열심히 일해 왔는데 모아둔 돈 하나 없다니.,0,1,0,0,0,0,0,0
1,다른 사람과 너무 깊은 관계를 만들어 봤자 모두 쓸모없어. 이런 현실이 슬퍼.,0,1,0,0,0,0,0,0
3,가입할 때 내가 너무 위험한 투자가 아니냐고 하니깐 자기가 보장한다고 하고서는 지금은 모른다는 태도야.,0,0,0,1,0,0,0,0
1,산도 못 타고 답답해.,0,1,0,0,0,0,0,0
3,아들과 함께 병원에 방문해보려고 해.,0,0,0,1,0,0,0,0
3,나도 장애가 없는 것처럼 살고 싶은데 그렇지 못한 현실이 암담해.,0,0,0,1,0,0,0,0
7,이제 결혼도 했으니 나도 아내와 함께 행복한 삶을 보낼 거야.,0,0,0,0,0,0,0,1
4,오늘 부하 직원에게 순간 화를 내려고 했는데 주위에서 다 나를 보고 있어 당황스럽더라.,0,0,0,0,1,0,0,0
1,야근이 많은 일을 하다 보니 가족들에게 소홀해서 아내가 떠나기 전 제대로 얼굴도 보지 못했어.,0,1,0,0,0,0,0,0
1,자유롭게 다녔던 결혼 전 생활이 조금 그립기도 한 것 같아.,0,1,0,0,0,0,0,0
5,차트를 보는 방법을 공부했더니 자신감이 생겼어. 적극적으로 주식투자를 해봐야겠어.,0,0,0,0,0,1,0,0
4,눈물이 나더라. 나만 친구라고 생각했나 봐.,0,0,0,0,1,0,0,0
5,다른 직원들도 모두 신이 났어. 생각지도 않은 돈이 생겼으니 말이야.,0,0,0,0,0,1,0,0
4,왜 부모인 내가 눈치를 봐야 하는 걸까 생각할수록 너무 힘들어.,0,0,0,0,1,0,0,0
7,며느리가 많이 힘들 테니 정말 딸처럼 아끼려고 노력할래.,0,0,0,0,0,0,0,1
5,가게에 에스프레소 머신을 바꿨는데 그 이후로 커피 맛이 좋아졌다면서 손님이 늘었어.,0,0,0,0,0,1,0,0
2,내 노력이 적은 것 같다며 말로 풀어야겠어.,0,0,1,0,0,0,0,0
5,난 어렸을 때부터 축구를 배워서 체육과목은 웬만해서는 만점이 나올 거야.,0,0,0,0,0,1,0,0
4,내가 따돌림 당할 뻔해서 당황스러웠어.,0,0,0,0,1,0,0,0
6,앞으로 팀장님께 더 잘하고 밥이라도 사서 감사함을 표현해야겠어.,0,0,0,0,0,0,1,0
7,바쁘다는 핑계로 그간 미뤄뒀던 일도 하고 겨울 성수기 준비도 하면서 보내야겠어.,0,0,0,0,0,0,0,1
2,나로 인해 엄마가 신경 쓰는 일이 없도록 내 일은 내가 잘 하는 게 좋을 것 같아.,0,0,1,0,0,0,0,0
4,예전에는 이 직장에 들어오려고 노력했고 합격했을 때는 기뻤는데 지금은 내가 왜 노력했고 무엇을 기뻐했는가 하는 의문이 들어.,0,0,0,0,1,0,0,0
4,애가 착해서 말을 못 한 거지. 내가 너무 고집을 피웠나 봐. 속상하고 황당해. 어떻게 하면 좋지? ,0,0,0,0,1,0,0,0
7,유통기한이 지난 빵을 먹어버렸지만 큰 문제없이 소화가 잘된 것 같아.,0,0,0,0,0,0,0,1
3,대학만 졸업하면 대기업에 입사할 줄 알았는데 서류부터 떨어지고 미래가 불투명해서 불안해.,0,0,0,1,0,0,0,0
2,근데 사실 공부하려고 하면 할 수 있는데 실천하지 못하는 내가 짜증 나고 스트레스야.,0,0,1,0,0,0,0,0
4,응. 더 이상 가족들에게 폐 끼치지 말아야지.,0,0,0,0,1,0,0,0
4,그런 점에서 단짝 친구는 좋은 친구야.,0,0,0,0,1,0,0,0
7,학생들이 폭럭으로부터 해방됐어!,0,0,0,0,0,0,0,1
5,집에서 가족들과 파티를 즐길 거야.,0,0,0,0,0,1,0,0
2,지금 다니는 회사는 적성에 안 맞는 분야라 디자인을 공부해 보고 싶어.,0,0,1,0,0,0,0,0
3,응 맞아. 어떻게 나한테 이럴 수 있지?,0,0,0,1,0,0,0,0
5,운동을 안 해도 지금껏 아주 건강히 잘 살고 있어.,0,0,0,0,0,1,0,0
3,요즘 남편이 주식에 미친 것 같아 너무 화가 나. 주식이 망해서 우리 집 이사했어.,0,0,0,1,0,0,0,0
3,그래도 아이를 보면 정말 예뻐. 좋아.,0,0,0,1,0,0,0,0
6,모르고 그냥 뒀으면 커질 수 있는 병이었는데 운 좋게 발견했어.,0,0,0,0,0,0,1,0
3,몸이 약해져서 일하는 것이 버겁게 느껴져. 하지만 나중에 어려워질까 봐 일을 놓지 못하겠어 괴로워.,0,0,0,1,0,0,0,0
5,앞으로 운동을 해야 하는데 강도를 얼마나 세게 해야 할지 모르겠어.,0,0,0,0,0,1,0,0
4,발이 불편하니 미래에 어떤 일을 할 수 있을지 모르겠어. 인생에 목표가 없어서 혼란스러워.,0,0,0,0,1,0,0,0
5,친한 친구를 위해 작은 선물을 준비할거야.,0,0,0,0,0,1,0,0
3,요새 코로나 때문에 취업 시장이 너무 암울해. 취업이 안 돼서 스트레스받아.,0,0,0,1,0,0,0,0
2,다른 은행에서도 상담을 받아봐야겠어.,0,0,1,0,0,0,0,0
0,매일 커피를 타 달라고 하거나 개인 심부름을 시켜.,1,0,0,0,0,0,0,0
5,정말 힘든 프로젝트였어. 끝나서 날아갈 듯 기뻐.,0,0,0,0,0,1,0,0
2,이번에 난 어디에 취업 될까?,0,0,1,0,0,0,0,0
4,내일 친구들과 얘기해보려고 해.,0,0,0,0,1,0,0,0
6,전에 직장에서는 너무나 소통이 안 돼서 힘들었거든.,0,0,0,0,0,0,1,0
4,몸이 불편한 나에게 밥값을 하라며 다그치고 심한 말을 해서 무섭고 학대받는 느낌이야.,0,0,0,0,1,0,0,0
6,그 친구에게 맛있는 저녁을 대접하려고 해.,0,0,0,0,0,0,1,0
6,아픈 건 서럽지만 수술비로 걱정하지 않아도 되는 것이 내겐 축복이고 기쁜 일이야.,0,0,0,0,0,0,1,0
1,부모님이 큰 소리로 싸우시면 무섭고 불안해서 눈물이 나.,0,1,0,0,0,0,0,0
7,회사 다니며 충분히 벌어둬서 안심이야. 은퇴 후에 행복한 노후만 생각할 거야.,0,0,0,0,0,0,0,1
7,일과 가정 둘 모두에 집중할 수 있는 지금의 삶이 정말 만족스러워.,0,0,0,0,0,0,0,1
0,오랜만에 어머니를 볼 수 있는 기회였는데 어머님이 많이 실망하셨을 거야.,1,0,0,0,0,0,0,0
1,나이가 들면서 직업도 잃고 사회적으로 소외되는 느낌이 들어서 슬퍼.,0,1,0,0,0,0,0,0
7,남편이 공무원이라 삼십 년 근무하고 나면 연금이 바로 나오니까 그렇게 걱정은 안 해.,0,0,0,0,0,0,0,1
6,이제는 안 그럴 거야. 내가 집중해서 들어야지.,0,0,0,0,0,0,1,0
6,같이 살면 살수록 내 남편은 참 믿음직한 사람이야.,0,0,0,0,0,0,1,0
7,천식 약을 두고 나와서 당황했는데 응급구조 팀의 도움으로 위험을 넘겨서 안도했어.,0,0,0,0,0,0,0,1
1,나보다 공부도 못했던 친구가 지금은 나보다 훨씬 잘살고 있던데 너무 서글퍼.,0,1,0,0,0,0,0,0
0,그럴 땐 그냥 그 자리를 피하는 게 제일 좋은 것 같아.,1,0,0,0,0,0,0,0
4,오랫동안 취직 준비를 하다 보니 주변에 친구가 아무도 없어.,0,0,0,0,1,0,0,0
0,그럴듯해 보여 가입했는데 약관을 살펴보면 참 악의적인 부분이 많은 것 같아.,1,0,0,0,0,0,0,0
1,엄마랑 아빠랑 동생이랑 다 잠도 못 자고 거실에서 나만 기다리고 있더라고. 다들 잔뜩 걱정하는 표정이었어.,0,1,0,0,0,0,0,0
6,우리 스승님처럼 모든 학생들에게 존경받는 선생님이 되고 싶어.,0,0,0,0,0,0,1,0
5,월급 협상으로 여섯 식구가 함께 살 수 있는 충분한 생활비를 마련할 수 있게 돼서 너무 기뻐.,0,0,0,0,0,1,0,0
0,십년지기 친구랑 싸웠어. 이번에 축의금 문제가 있었거든.,1,0,0,0,0,0,0,0
3,과학 시간에 실험도구를 앞에서 나눠줬는데 나한테만 주지 않았어.,0,0,0,1,0,0,0,0
5,그니까. 미안했는데 그 직원이 그곳에서 좋은 실적을 냈다고 말하니까 한편으로는 고맙더라고.,0,0,0,0,0,1,0,0
3,난 그녀를 위해 가족도 직업도 포기하고 낯선 이곳으로 떠나왔어. 그런데 그녀는 항상 일만 중시해.,0,0,0,1,0,0,0,0
0,은퇴하고 마냥 쉬기도 그래서 경비원 일을 하고 있는데 참 성가신 사람들을 자주 마주치네.,1,0,0,0,0,0,0,0
5,일단 꿈에 그리던 대학교 삶이랑 더 전문적인 공부를 하고 싶어.,0,0,0,0,0,1,0,0
3,나를 괴롭히는 친구들이 나를 폭행하는 영상을 반 친구들한테 보여줬어.,0,0,0,1,0,0,0,0
0,장년 이후에는 나를 위해 살고 싶었는데 가족들 지켜보면 그게 가능할까 싶어. 지금부터라도 나를 위한 목소리를 내야 할 필요성을 느껴.,1,0,0,0,0,0,0,0
0,모르겠어. 별 일 아닌 걸로 싸워도 항상 이혼 얘기로 끝이 나.,1,0,0,0,0,0,0,0
2,곧 친언니의 출산일이야. 내가 더 떨리는 거 있지.,0,0,1,0,0,0,0,0
7,새로 온 상사는 예전 상사와는 다르게 우리를 인격적으로 대해줘서 편안한 기분이네.,0,0,0,0,0,0,0,1
0,가족끼리 대화를 많이 하고 서로를 이해하는 시간을 자주 가져야겠어.,1,0,0,0,0,0,0,0
0,글쎄? 메모하는 습관을 한번 길러볼까 생각 중이긴 해.,1,0,0,0,0,0,0,0
2,딸뿐만 아니라 딸의 친구들에게도 계속 연락해 봐야겠어.,0,0,1,0,0,0,0,0
1,부모님께 다시 한번 잘 말씀드려 볼게.,0,1,0,0,0,0,0,0
1,성적이 낮아서 원하는 대학에 들어가지 못할거같아. 열심히 했는데 매우 낙담했어.,0,1,0,0,0,0,0,0
1,얼마 전에 며느리에게 너무 신경질을 낸 것 같아서 미안해.,0,1,0,0,0,0,0,0
5,다음에도 꼭 또 만나고 싶은데 어떡하지?,0,0,0,0,0,1,0,0
6,이번에 사귄 남자친구에게 신뢰가 많이 쌓였어. 이런 적이 너무 오랜만이라 마음이 편하다.,0,0,0,0,0,0,1,0
0,담배로 인해 후두암에 걸렸어. 이런 내가 지긋지긋해.,1,0,0,0,0,0,0,0
7,항암치료를 마치고 나온 거라 요양 차로.,0,0,0,0,0,0,0,1
7,남자친구의 부모님께 작은 선물을 드리며 감사를 표하려고 해.,0,0,0,0,0,0,0,1
3,계획에 없던 방문이어서 대응을 잘하지 못했는데 지점장님은 상사인 나에게 그 책임을 떠안기는 거야. 얼마나 황당하고 억울하던지.,0,0,0,1,0,0,0,0
0,부족한 부분을 다시 찾아보고 최소 열 번 이상 개념을 다시 정리해야겠어.,1,0,0,0,0,0,0,0
6,애들이 다 선하고 선생님도 좋으셔서 그럴일이 없어.,0,0,0,0,0,0,1,0
5,배고픔이 느껴지긴 하는데 좋은 것을 찾아 먹으려고 하니까 더 건강해 지는거 같아.,0,0,0,0,0,1,0,0
5,일 년에 한 번 이 주짜리 휴가를 아무 때나 쓸 수 있는데 직원들이 그걸 아주 좋아해.,0,0,0,0,0,1,0,0
7,난 요즘 밤에 잠이 잘 안 와서 걱정이야.,0,0,0,0,0,0,0,1
0,맞아. 내가 느끼는 느낌을 부모님도 알아주셨으면 좋겠어.,1,0,0,0,0,0,0,0
1,악의적으로 소문을 내는 친구들 때문에 아무도 내 곁에 남지 않아.,0,1,0,0,0,0,0,0
7,맞아 마음이 편안해졌어. 복도에서도 마주치지 않았으면 좋겠어.,0,0,0,0,0,0,0,1
3,친구에게 내가 이 고민 탓에 얼마나 힘든지 말하고 잘 들어주기를 바란다고 얘기해봐야겠어.,0,0,0,1,0,0,0,0
4,대학 졸업한 딸아이가 아직 취직도 못 했는데 별로 노력도 안 하는 것 같아서 너무 기가 막혀.,0,0,0,0,1,0,0,0
2,친구 부모님과 상의해서 문제를 해결하는 게 좋을 것 같아.,0,0,1,0,0,0,0,0
5,몇 시간에 걸쳐서 풀었는데도 힘들지 않고 성취감으로 돌아오니 너무 뿌듯해.,0,0,0,0,0,1,0,0
3,아빠가 우리 가족을 버렸어 어떡해?,0,0,0,1,0,0,0,0
3,우리 부부는 수년간 대화 없이 지내.,0,0,0,1,0,0,0,0
6,학교 다닐 때 교수님의 수업도 많은 도움이 되었어. 유학 가면 확실히 도움 될 거야.,0,0,0,0,0,0,1,0
4,누구의 잘못도 아닌데 떳떳하게 받아들이지 못해서 엄마한테 죄송스러워.,0,0,0,0,1,0,0,0
7,응 많이 배울 수 있는 기회였어.,0,0,0,0,0,0,0,1
6,선생님께서 빨리 달려와 주셔서 그 애들이 날 못 때렸어.,0,0,0,0,0,0,1,0
4,노후 준비를 해야 했는데 인제 와서 어떻게 해야 할지 막막해.,0,0,0,0,1,0,0,0
3,아내의 전 남편의 아이가 나를 증오하고 있는 것 같아서 상처 받아.,0,0,0,1,0,0,0,0
1,내 동기 지현이는 벌써 취직을 했는데. 너무 스트레스를 받아서 점점 슬퍼져.,0,1,0,0,0,0,0,0
6,몸이 빨리 쾌차하고 친구에게 맛있는 밥을 대접하고 싶어.,0,0,0,0,0,0,1,0
7,좀 더 빠듯하게 살아야 하겠지만. 이 정도면 만족이라네.,0,0,0,0,0,0,0,1
0,내 친구들도 모두 노후준비가 되어있지 않아 절절매고 있어.,1,0,0,0,0,0,0,0
5,우리 학교에서 내가 공부를 제일 잘해.,0,0,0,0,0,1,0,0
7,응. 이제 학교 갔다 오면 내가 치우고 설거지하고 해야지.,0,0,0,0,0,0,0,1
2,자료 좀 더 찾아봐야겠어.,0,0,1,0,0,0,0,0
7,따돌리는 친구가 없도록 만들어야겠어 .,0,0,0,0,0,0,0,1
1,차상위계층을 위한 지원을 알아봐야겠어.,0,1,0,0,0,0,0,0
1,내가 일을 그만두면 가족들에게도 폐를 끼치는 것 같아서 쉴 수가 없어.,0,1,0,0,0,0,0,0
2,아무래도 나 같은 인맥 없는 취업 준비생들이 얻기는 힘든 정보지.,0,0,1,0,0,0,0,0
5,제일 먼저 현지 맛집을 가고 싶어! 현지에 예쁜 카페도 가 보고 싶고! 생각만으로도 너무 좋다!,0,0,0,0,0,1,0,0
4,오늘 경로당에서 트로트 가수를 초대했는데 노인네들이 모두 화려한 옷을 입고 온 거 있지?,0,0,0,0,1,0,0,0
1,그래서 지금이라도 늦지 않게 전과를 준비하고 있어.,0,1,0,0,0,0,0,0
7,함께 밥도 먹고 텔레비전도 보는 시간이 새삼 소중하게 느껴져서 표현하고 싶은데 쑥쓰러워.,0,0,0,0,0,0,0,1
6,지금은 건강을 회복하고 퇴원했는데 병원비가 너무 많이 나온 거야.,0,0,0,0,0,0,1,0
5,요즘 들어 아침에 가볍게 잘 일어나는데 금연의 효과인 것 같아서 놀라워.,0,0,0,0,0,1,0,0
6,응. 아빠는 내가 힘들 때마다 날 믿어주고 위로해주셔서 좋아.,0,0,0,0,0,0,1,0
3,친구를 만나 속 얘기를 털어놔야겠어.,0,0,0,1,0,0,0,0
7,선물을 안 샀네. 꽃다발이라도 준비해야겠어.,0,0,0,0,0,0,0,1
2,돈을 빌릴 수도 없고 내가 벌 수도 없는 나이라 어떻게 해야 할지 모르겠어.,0,0,1,0,0,0,0,0
2,심근경색으로 아들을 잃은 김 씨에게 위로의 말을 건넸어.,0,0,1,0,0,0,0,0
1,나 때문에 매번 가족들이 싸워서 힘들어.,0,1,0,0,0,0,0,0
1,정규직으로 전환되기를 기대했었는데 뽑히지 못했어.,0,1,0,0,0,0,0,0
5,드디어 내 분야에서 최고의 전문가로 많은 사람들에게 인정받게 됐어.,0,0,0,0,0,1,0,0
6,그 친구와 함께 있으면 기분이 좋아.,0,0,0,0,0,0,1,0
2,의사들이 단체로 반발하고 파업을 해서 권위를 높여야 해.,0,0,1,0,0,0,0,0
